Date,Close
2/28/1973,5233.790039
3/31/1973,4570.330078
4/30/1973,4557.359863
5/31/1973,4675.120117
6/30/1973,5041.180176
7/31/1973,4882.089844
8/31/1973,4617.330078
9/30/1973,4699.72998
10/31/1973,4641.839844
11/30/1973,4306.799805
12/31/1973,4449.899902
1/31/1974,4486.580078
2/28/1974,4466.140137
3/31/1974,4622.350098
4/30/1974,4750.439941
5/31/1974,4602.870117
6/30/1974,4492.419922
7/31/1974,4069.679932
8/31/1974,3950
9/30/1974,3594.550049
10/31/1974,3927.48999
11/30/1974,3836.929932
12/31/1974,3957.530029
1/31/1975,4273.390137
2/28/1975,4484.970215
3/31/1975,4484.839844
4/30/1975,4407.72998
5/31/1975,4532.540039
6/30/1975,4333.040039
7/31/1975,4060.570068
8/31/1975,3886.389893
9/30/1975,4352.049805
10/31/1975,4329.77002
11/30/1975,4342.060059
12/31/1975,4656.859863
1/31/1976,4628.759766
2/29/1976,4596.47998
3/31/1976,4656.959961
4/30/1976,4659.459961
5/31/1976,4852.129883
6/30/1976,4641.830078
7/31/1976,4738.140137
8/31/1976,4830.399902
9/30/1976,4646.27002
10/31/1976,4506.600098
11/30/1976,4990.850098
12/31/1976,4962.470215
1/31/1977,5041.709961
2/28/1977,5011.75
3/31/1977,5091.959961
4/30/1977,4986.299805
5/31/1977,4989.089844
6/30/1977,4849.350098
7/31/1977,5242.930176
8/31/1977,5264.740234
9/30/1977,5120.52002
10/31/1977,4849.560059
11/30/1977,4863.009766
12/31/1977,5111.669922
1/31/1978,5222.660156
2/28/1978,5447.759766
3/31/1978,5534.180176
4/30/1978,5469.77002
5/31/1978,5543.140137
6/30/1978,5601.339844
7/31/1978,5585.410156
8/31/1978,5772.359863
9/30/1978,5902.930176
10/31/1978,5967.430176
11/30/1978,6001.850098
12/31/1978,6212.779785
1/31/1979,6072.879883
2/28/1979,6133.970215
3/31/1979,6223.140137
4/30/1979,6252.589844
5/31/1979,6247.259766
6/30/1979,6313.77002
7/31/1979,6436.129883
8/31/1979,6568.609863
9/30/1979,6444.129883
10/31/1979,6450.189941
11/30/1979,6569.470215
12/31/1979,6768.160156
1/31/1980,6764.890137
2/29/1980,6556.189941
3/31/1980,6865.560059
4/30/1980,6855.700195
5/31/1980,6870.700195
6/30/1980,6819.629883
7/31/1980,6914.080078
8/31/1980,7076.459961
9/30/1980,7150.75
10/31/1980,7123.620117
11/30/1980,7063.129883
12/31/1980,7254.009766
1/31/1981,7146.529785
2/28/1981,7334.310059
3/31/1981,7674.189941
4/30/1981,7539.689941
5/31/1981,7867.419922
6/30/1981,7828.259766
7/31/1981,7815.779785
8/31/1981,7455.5
9/30/1981,7449.459961
10/31/1981,7549.330078
11/30/1981,7681.839844
12/31/1981,7918.819824
1/31/1982,7548.509766
2/28/1982,7260.47998
3/31/1982,7390.709961
4/30/1982,7325.649902
5/31/1982,7213.870117
6/30/1982,7122.080078
7/31/1982,7123.379883
8/31/1982,6910.72998
9/30/1982,7259.149902
10/31/1982,7895.620117
11/30/1982,8016.669922
12/31/1982,8103.470215
1/31/1983,8085.569824
2/28/1983,8478.700195
3/31/1983,8636.55957
4/30/1983,8617.570313
5/31/1983,8870.950195
6/30/1983,9078.75
7/31/1983,9189.429688
8/31/1983,9402.589844
9/30/1983,9356.790039
10/31/1983,9320.240234
11/30/1983,9893.820313
12/31/1983,10196.09961
1/31/1984,10030.7002
2/29/1984,10929.16992
3/31/1984,10981.67969
4/30/1984,9940.139648
5/31/1984,10377.96973
6/30/1984,9998.5
7/31/1984,10584.2002
8/31/1984,10649.25
9/30/1984,11252.98047
10/31/1984,11428.90039
11/30/1984,11542.59961
12/31/1984,11992.30957
1/31/1985,12321.91992
2/28/1985,12580.75977
3/31/1985,12426.29004
4/30/1985,12758.45996
5/31/1985,12882.08984
6/30/1985,12232.26953
7/31/1985,12713.15039
8/31/1985,12700
9/30/1985,12936.46973
10/31/1985,12763.26953
11/30/1985,13083.17969
12/31/1985,13024.29981
1/31/1986,13640.83008
2/28/1986,15859.75
3/31/1986,15825.5
4/30/1986,16670.76953
5/31/1986,17654.18945
6/30/1986,17509.71094
7/31/1986,18533.67969
8/31/1986,17852.85938
9/30/1986,16910.63086
10/31/1986,18326
11/30/1986,18701
12/31/1986,20024
1/31/1987,20767
2/28/1987,21566.66016
3/31/1987,23274.83008
4/30/1987,24902
5/31/1987,24176.40039
6/30/1987,24488.10938
7/31/1987,26029.2207
8/31/1987,26010.88086
9/30/1987,23329
10/31/1987,22686.7793
11/30/1987,21564
12/31/1987,23719
1/31/1988,25242.81055
2/29/1988,26260.25977
3/31/1988,27510
4/30/1988,27416.69922
5/31/1988,27769.40039
6/30/1988,28200
7/31/1988,27365.94922
8/31/1988,27923.66992
9/30/1988,27982.53906
10/31/1988,29578.90039
11/30/1988,30159
12/31/1988,31581.30078
1/31/1989,31985.59961
2/28/1989,32838.67969
3/31/1989,33713.35156
4/30/1989,34266.75
5/31/1989,32948.69141
6/30/1989,34953.87109
7/31/1989,34431.19922
8/31/1989,35636.76172
9/30/1989,35549.44141
10/31/1989,37268.78906
11/30/1989,38915.87109
12/31/1989,37188.94922
1/31/1990,34591.98828
2/28/1990,29980.44922
3/31/1990,29584.80078
4/30/1990,33130.80078
5/31/1990,31940.24023
6/30/1990,31035.66016
7/31/1990,25978.36914
8/31/1990,20983.5
9/30/1990,25194.09961
10/31/1990,22454.63086
11/30/1990,23848.71094
12/31/1990,23293.14063
1/31/1991,26409.2207
2/28/1991,26292.03906
3/31/1991,26111.25
4/30/1991,25789.61914
5/31/1991,23290.96094
6/30/1991,24120.75
7/31/1991,22335.86914
8/31/1991,23916.43945
9/30/1991,25222.2793
10/31/1991,22687.34961
11/30/1991,22983.76953
12/31/1991,22023.05078
1/31/1992,21338.81055
2/29/1992,19345.94922
3/31/1992,17390.71094
4/30/1992,18347.75
5/31/1992,15951.73047
6/30/1992,15910.28027
7/31/1992,18061.11914
8/31/1992,17399.08008
9/30/1992,16767.40039
10/31/1992,17683.65039
11/30/1992,16924.94922
12/31/1992,17023.7793
1/31/1993,16953.34961
2/28/1993,18591.44922
3/31/1993,20919.17969
4/30/1993,20552.34961
5/31/1993,19590
6/30/1993,20380.14063
7/31/1993,21026.59961
8/31/1993,20105.71094
9/30/1993,19702.9707
10/31/1993,16406.53906
11/30/1993,17417.24023
12/31/1993,20229.11914
1/31/1994,19997.19922
2/28/1994,19111.91992
3/31/1994,19725.25
4/30/1994,20973.58984
5/31/1994,20643.92969
6/30/1994,20449.39063
7/31/1994,20628.5293
8/31/1994,19563.81055
9/30/1994,19989.59961
10/31/1994,19075.61914
11/30/1994,19723.06055
12/31/1994,18649.82031
1/31/1995,17053.42969
2/28/1995,16139.9502
3/31/1995,16806.75
4/30/1995,15436.79004
5/31/1995,14517.40039
6/30/1995,16677.5293
7/31/1995,18117.2207
8/31/1995,17913.06055
9/30/1995,17654.64063
10/31/1995,18744.41992
11/30/1995,19868.15039
12/31/1995,20812.74023
1/31/1996,20125.36914
2/29/1996,21406.84961
3/31/1996,22041.30078
4/30/1996,21956.18945
5/31/1996,22530.75
6/30/1996,20692.83008
7/31/1996,20166.90039
8/31/1996,21556.40039
9/30/1996,20466.85938
10/31/1996,21020.35938
11/30/1996,19361.34961
12/31/1996,18330.00977
1/31/1997,18557
2/28/1997,18003.40039
3/31/1997,19151.11914
4/30/1997,20068.81055
5/31/1997,20604.96094
6/30/1997,20331.42969
7/31/1997,18229.41992
8/31/1997,17887.71094
9/30/1997,16458.93945
10/31/1997,16636.25977
11/30/1997,15258.74023
12/31/1997,16628.4707
1/31/1998,16831.66992
2/28/1998,16527.16992
3/31/1998,15641.25977
4/30/1998,15670.78027
5/31/1998,15830.26953
6/30/1998,16378.96973
7/31/1998,14107.88965
8/31/1998,13406.38965
9/30/1998,13564.50977
10/31/1998,14883.7002
11/30/1998,13842.16992
12/31/1998,14499.25
1/31/1999,14367.54004
2/28/1999,15836.58984
3/31/1999,16701.5293
4/30/1999,16111.65039
5/31/1999,17529.74023
6/30/1999,17861.85938
7/31/1999,17436.56055
8/31/1999,17605.46094
9/30/1999,17942.08008
10/31/1999,18558.23047
11/30/1999,18934.33984
12/31/1999,19539.69922
1/31/2000,19959.51953
2/29/2000,20337.32031
3/31/2000,17973.69922
4/30/2000,16332.4502
5/31/2000,17411.05078
6/30/2000,15727.49023
7/31/2000,16861.25977
8/31/2000,15747.25977
9/30/2000,14539.59961
10/31/2000,14648.50977
11/30/2000,13785.69043
12/31/2000,13843.54981
1/31/2001,12883.54004
2/28/2001,12999.7002
3/31/2001,13934.32031
4/30/2001,13262.13965
5/31/2001,12969.04981
6/30/2001,11860.76953
7/31/2001,10713.50977
8/31/2001,9774.679688
9/30/2001,10366.33984
10/31/2001,10697.44043
11/30/2001,10542.62012
12/31/2001,9997.799805
1/31/2002,10587.83008
2/28/2002,11024.94043
3/31/2002,11492.54004
4/30/2002,11763.7002
5/31/2002,10621.83984
6/30/2002,9877.94043
7/31/2002,9619.299805
8/31/2002,9383.290039
9/30/2002,8640.480469
10/31/2002,9215.55957
11/30/2002,8578.950195
12/31/2002,8339.94043
1/31/2003,8363.040039
2/28/2003,7972.709961
3/31/2003,7831.419922
4/30/2003,8424.509766
5/31/2003,9083.110352
6/30/2003,9563.209961
7/31/2003,10343.54981
8/31/2003,10219.04981
9/30/2003,10559.58984
10/31/2003,10100.57031
11/30/2003,10676.63965
12/31/2003,10783.61035
1/31/2004,11041.91992
2/29/2004,11715.38965
3/31/2004,11761.79004
4/30/2004,11236.37012
5/31/2004,11858.87012
6/30/2004,11325.78027
7/31/2004,11081.79004
8/31/2004,10823.57031
9/30/2004,10771.41992
10/31/2004,10899.25
11/30/2004,11488.75977
12/31/2004,11387.58984
1/31/2005,11740.59961
2/28/2005,11668.9502
3/31/2005,11008.90039
4/30/2005,11276.58984
5/31/2005,11584.00977
6/30/2005,11899.59961
7/31/2005,12413.59961
8/31/2005,13574.29981
9/30/2005,13606.5
10/31/2005,14872.15039
11/30/2005,16111.42969
12/31/2005,16649.82031
1/31/2006,16205.42969
2/28/2006,17059.66016
3/31/2006,16906.23047
4/30/2006,15467.33008
5/31/2006,15505.17969
6/30/2006,15456.80957
7/31/2006,16140.75977
8/31/2006,16127.58008
9/30/2006,16399.39063
10/31/2006,16274.33008
11/30/2006,17225.83008
12/31/2006,17383.41992
1/31/2007,17604.11914
2/28/2007,17287.65039
3/31/2007,17400.41016
4/30/2007,17875.75
5/31/2007,18138.35938
6/30/2007,17248.89063
7/31/2007,16569.08984
8/31/2007,16785.68945
9/30/2007,16737.63086
10/31/2007,15680.66992
11/30/2007,15307.78027
12/31/2007,13592.46973
1/31/2008,13603.01953
2/29/2008,12525.54004
3/31/2008,13849.99023
4/30/2008,14338.54004
5/31/2008,13481.37988
6/30/2008,13376.80957
7/31/2008,13072.87012
8/31/2008,11259.86035
9/30/2008,8576.980469
10/31/2008,8512.269531
11/30/2008,8859.55957
12/31/2008,7994.049805
1/31/2009,7568.419922
2/28/2009,8109.529785
3/31/2009,8828.259766
4/30/2009,9522.5
5/31/2009,9958.44043
6/30/2009,10356.83008
7/31/2009,10492.53027
8/31/2009,10133.23047
9/30/2009,10034.74023
10/31/2009,9345.549805
11/30/2009,10546.44043
12/31/2009,10198.04004
1/31/2010,10126.03027
2/28/2010,11089.94043
3/31/2010,11057.40039
4/30/2010,9768.700195
5/31/2010,9382.639648
6/30/2010,9537.299805
7/31/2010,8824.05957
8/31/2010,9369.349609
9/30/2010,9202.450195
10/31/2010,9937.040039
11/30/2010,10228.91992
12/31/2010,10237.91992
1/31/2011,10624.08984
2/28/2011,9755.099609
3/31/2011,9849.740234
4/30/2011,9693.730469
5/31/2011,9816.089844
6/30/2011,9833.030273
7/31/2011,8955.200195
8/31/2011,8700.290039
9/30/2011,8988.389648
10/31/2011,8434.610352
11/30/2011,8455.349609
12/31/2011,8802.509766
1/31/2012,9723.240234
2/29/2012,10083.55957
3/31/2012,9520.889648
4/30/2012,8542.730469
5/31/2012,9006.780273
6/30/2012,8695.05957
7/31/2012,8839.910156
8/31/2012,8870.160156
9/30/2012,8928.290039
10/31/2012,9446.009766
11/30/2012,10395.17969
12/31/2012,11138.66016
1/31/2013,11559.36035
2/28/2013,12397.91016
3/31/2013,13860.86035
4/30/2013,13774.54004
5/31/2013,13677.32031
6/30/2013,13668.32031
7/31/2013,13388.86035
8/31/2013,14455.79981
9/30/2013,14327.94043
10/31/2013,15661.87012
11/30/2013,16291.30957
12/31/2013,14914.53027
1/31/2014,14841.07031
2/28/2014,14827.83008
3/31/2014,14304.11035
4/30/2014,14632.37988
5/31/2014,15162.09961
6/30/2014,15620.76953
7/31/2014,15424.58984
8/31/2014,16173.51953
9/30/2014,16413.75977
10/31/2014,17459.84961
11/30/2014,17450.76953
12/31/2014,17674.39063
1/31/2015,18797.93945
2/28/2015,19206.99023
3/31/2015,19520.00977
4/30/2015,20563.15039
5/31/2015,20235.73047
6/30/2015,20585.24023
7/31/2015,18890.48047
8/31/2015,17388.15039
9/30/2015,19083.09961
10/31/2015,19747.4707
11/30/2015,19033.71094
12/31/2015,17518.30078
1/31/2016,16026.75977
2/29/2016,16758.66992
3/31/2016,16666.05078
4/30/2016,17234.98047
5/31/2016,15575.91992
6/30/2016,16569.26953
7/31/2016,16887.40039
8/31/2016,16449.83984
9/30/2016,17425.01953
10/31/2016,18308.48047
11/30/2016,19114.36914
12/31/2016,19041.33984
1/31/2017,19118.99023
2/28/2017,18909.25977
3/31/2017,19196.74023
4/30/2017,19650.57031
5/31/2017,20033.42969
6/30/2017,19925.17969
7/31/2017,19646.24023
8/31/2017,20356.2793
9/30/2017,22011.60938
10/31/2017,22724.96094
11/30/2017,22764.93945
12/31/2017,23631.88086
1/29/2018,23629.33984
