Date,Close
1/31/2007,19651.50977
2/28/2007,19800.92969
3/31/2007,20318.98047
4/30/2007,20634.4707
5/31/2007,21772.73047
6/30/2007,23184.93945
7/31/2007,23984.14063
8/31/2007,27142.4707
9/30/2007,31352.58008
10/31/2007,28643.60938
11/30/2007,27812.65039
12/31/2007,23455.74023
1/31/2008,24331.66992
2/29/2008,22849.19922
3/31/2008,25755.34961
4/30/2008,24533.11914
5/31/2008,22102.00977
6/30/2008,22731.09961
7/31/2008,21261.89063
8/31/2008,18016.21094
9/30/2008,13968.66992
10/31/2008,13888.24023
11/30/2008,14387.48047
12/31/2008,13278.20996
1/31/2009,12811.57031
2/28/2009,13576.01953
3/31/2009,15520.99023
4/30/2009,18171
5/31/2009,18378.73047
6/30/2009,20573.33008
7/31/2009,19724.18945
8/31/2009,20955.25
9/30/2009,21752.86914
10/31/2009,21821.5
11/30/2009,21872.5
12/31/2009,20121.99023
1/31/2010,20608.69922
2/28/2010,21239.34961
3/31/2010,21108.58984
4/30/2010,19765.18945
5/31/2010,20128.99023
6/30/2010,21029.81055
7/31/2010,20536.49023
8/31/2010,22358.16992
9/30/2010,23096.32031
10/31/2010,23007.99023
11/30/2010,23035.44922
12/31/2010,23447.33984
1/31/2011,23338.01953
2/28/2011,23527.51953
3/31/2011,23720.81055
4/30/2011,23684.13086
5/31/2011,22398.09961
6/30/2011,22440.25
7/31/2011,20534.84961
8/31/2011,17592.41016
9/30/2011,19864.86914
10/31/2011,17989.34961
11/30/2011,18434.39063
12/31/2011,20390.49023
1/31/2012,21680.08008
2/29/2012,20555.58008
3/31/2012,21094.21094
4/30/2012,18629.51953
5/31/2012,19441.46094
6/30/2012,19796.81055
7/31/2012,19482.57031
8/31/2012,20840.38086
9/30/2012,21641.82031
10/31/2012,22030.39063
11/30/2012,22656.91992
12/31/2012,23729.5293
1/31/2013,23020.26953
2/28/2013,22299.63086
3/31/2013,22737.00977
4/30/2013,22392.16016
5/31/2013,20803.28906
6/30/2013,21883.66016
7/31/2013,21731.36914
8/31/2013,22859.85938
9/30/2013,23206.36914
10/31/2013,23881.28906
11/30/2013,23306.39063
12/31/2013,22035.41992
1/31/2014,22836.96094
2/28/2014,22151.06055
3/31/2014,22133.9707
4/30/2014,23081.65039
5/31/2014,23190.7207
6/30/2014,24756.84961
7/31/2014,24742.06055
8/31/2014,22932.98047
9/30/2014,23998.06055
10/31/2014,23987.44922
11/30/2014,23605.03906
12/31/2014,24507.05078
1/31/2015,24823.28906
2/28/2015,24900.89063
3/31/2015,28133
4/30/2015,27424.18945
5/31/2015,26250.0293
6/30/2015,24636.2793
7/31/2015,21670.58008
8/31/2015,20846.30078
9/30/2015,22640.03906
10/31/2015,21996.41992
11/30/2015,21914.40039
12/31/2015,19683.10938
1/31/2016,19111.92969
2/29/2016,20776.69922
3/31/2016,21067.05078
4/30/2016,20815.08984
5/31/2016,20794.36914
6/30/2016,21891.36914
7/31/2016,22976.88086
8/31/2016,23297.15039
9/30/2016,22934.53906
10/31/2016,22789.76953
11/30/2016,22000.56055
12/31/2016,23360.7793
1/31/2017,23740.73047
2/28/2017,24111.58984
3/31/2017,24615.13086
4/30/2017,25660.65039
5/31/2017,25764.58008
6/30/2017,27323.99023
7/31/2017,27970.30078
8/31/2017,27554.30078
9/30/2017,28245.53906
10/31/2017,29177.34961
11/30/2017,29919.15039
12/31/2017,33154.12109
